table_name,column_name,data_type,is_nullable
vbrk,kalsm,STRING,YES
vbrk,knumv,STRING,YES
vbrk,vsbed,STRING,YES
vbrk,fkdat,DATE,YES
vbrk,belnr,STRING,YES
vbrk,gjahr,STRING,YES
vbrk,poper,STRING,YES
vbrk,konda,STRING,YES
vbrk,kdgrp,STRING,YES
vbrk,bzirk,STRING,YES
vbrk,pltyp,STRING,YES
vbrk,inco1,STRING,YES
vbrk,inco2,STRING,YES
vbrk,rfbsk,STRING,YES
vbrk,mrnkz,STRING,YES
vbrk,kurrf,NUMERIC,YES
vbrk,cpkur,STRING,YES
vbrk,valtg,STRING,YES
vbrk,valdt,DATE,YES
vbrk,zterm,STRING,YES
vbrk,zlsch,STRING,YES
vbrk,ktgrd,STRING,YES
vbrk,land1,STRING,YES
vbrk,regio,STRING,YES
vbrk,counc,STRING,YES
vbrk,cityc,STRING,YES
vbrk,bukrs,STRING,YES
vbrk,taxk1,STRING,YES
vbrk,taxk2,STRING,YES
vbrk,taxk3,STRING,YES
vbrk,taxk4,STRING,YES
vbrk,taxk5,STRING,YES
vbrk,taxk6,STRING,YES
vbrk,taxk7,STRING,YES
vbrk,taxk8,STRING,YES
vbrk,taxk9,STRING,YES
vbrk,netwr,NUMERIC,YES
vbrk,zukri,STRING,YES
vbrk,ernam,STRING,YES
vbrk,erzet,TIME,YES
vbrk,erdat,DATE,YES
vbrk,stafo,STRING,YES
vbrk,kunrg,STRING,YES
vbrk,kunag,STRING,YES
vbrk,maber,STRING,YES
vbrk,stwae,STRING,YES
vbrk,stceg,STRING,YES
vbrk,aedat,DATE,YES
vbrk,sfakn,STRING,YES
vbrk,knuma,STRING,YES
vbrk,fkart_rl,STRING,YES
vbrk,fkdat_rl,DATE,YES
vbrk,kurst,STRING,YES
vbrk,mschl,STRING,YES
vbrk,mansp,STRING,YES
vbrk,spart,STRING,YES
vbrk,kkber,STRING,YES
vbrk,knkli,STRING,YES
vbrk,cmwae,STRING,YES
vbrk,cmkuf,NUMERIC,YES
vbrk,hityp_pr,STRING,YES
vbrk,bstnk_vf,STRING,YES
vbrk,vbund,STRING,YES
vbrk,fkart_ab,STRING,YES
vbrk,kappl,STRING,YES
vbrk,landtx,STRING,YES
vbrk,stceg_h,STRING,YES
vbrk,stceg_l,STRING,YES
vbrk,xblnr,STRING,YES
vbrk,zuonr,STRING,YES
vbrk,mwsbk,NUMERIC,YES
vbrk,logsys,STRING,YES
vbrk,fksto,STRING,YES
vbrk,xegdr,STRING,YES
vbrk,rplnr,STRING,YES
vbrk,j_1afitp,STRING,YES
vbrk,kurrf_dat,DATE,YES
vbrk,kidno,STRING,YES
vbrk,bvtyp,STRING,YES
vbrk,numpg,STRING,YES
vbrk,bupla,STRING,YES
vbrk,vkont,STRING,YES
vbrk,fkk_docstat,STRING,YES
vbrk,nrzas,STRING,YES
vbrk,spe_billing_ind,STRING,YES
vbrk,vtref,STRING,YES
vbrk,fk_source_sys,STRING,YES
vbrk,fktyp_crm,STRING,YES
vbrk,stgrd,STRING,YES
vbrk,changed_on,NUMERIC,YES
vbrk,expkz,STRING,YES
vbrk,exnum,STRING,YES
vbrk,akwae,STRING,YES
vbrk,akkur,NUMERIC,YES
vbrk,lcnum,STRING,YES
vbrk,dataaging,DATE,YES
vbrk,buchk,STRING,YES
vbrk,gbstk,STRING,YES
vbrk,relik,STRING,YES
vbrk,uvals,STRING,YES
vbrk,uvprs,STRING,YES
vbrk,clrst,STRING,YES
vbrk,fksak,STRING,YES
vbrk,fkara,STRING,YES
vbrk,vf_status,STRING,YES
vbrk,vf_todo,STRING,YES
vbrk,bdr_status,STRING,YES
vbrk,bdr_ref,STRING,YES
vbrk,bdr_ref_logsys,STRING,YES
vbrk,bdr_ref_vbtyp,STRING,YES
vbrk,pbd_status,STRING,YES
vbrk,abstk,STRING,YES
vbrk,draft,STRING,YES
vbrk,activedocument,STRING,YES
vbrk,grwcu,STRING,YES
vbrk,blart,STRING,YES
vbrk,intra_rel,STRING,YES
vbrk,intra_excl,STRING,YES
vbrk,accrrel,STRING,YES
vbrk,pspsd,STRING,YES
vbrk,apm_approval_status,STRING,YES
vbrk,apm_approval_reason,STRING,YES
vbrk,j_1tpbupl,STRING,YES
vbrk,incov,STRING,YES
vbrk,inco2_l,STRING,YES
vbrk,inco3_l,STRING,YES
vbrk,sdm_version,STRING,YES
vbrk,dummy_billingdoc_incl_eew_ps,STRING,YES
vbrk,glo_log_ref1_hd,STRING,YES
vbrk,zapcgkh,STRING,YES
vbrk,apcgk_extendh,STRING,YES
vbrk,zabdath,DATE,YES
vbrk,dpc_rel,STRING,YES
vbrk,ad01basdoc,STRING,YES
vbrk,ad01fareg,STRING,YES
vbrk,vchrnmbr,STRING,YES
vbrk,j_3gkbaul,STRING,YES
vbrk,j_3gkenie,STRING,YES
vbrk,kunwe,STRING,YES
vbrk,mndid,STRING,YES
vbrk,pay_type,STRING,YES
vbrk,sepon,STRING,YES
vbrk,mndvg,STRING,YES
vbrk,sppaym,STRING,YES
vbrk,sppord,STRING,YES
vbrk,operation_flag,STRING,YES
vbrk,is_deleted,BOOL,YES
vbrk,recordstamp,TIMESTAMP,YES
adr6,client,STRING,YES
adr6,addrnumber,STRING,YES
adr6,persnumber,STRING,YES
adr6,date_from,DATE,YES
adr6,consnumber,STRING,YES
adr6,flgdefault,STRING,YES
adr6,flg_nouse,STRING,YES
adr6,home_flag,STRING,YES
adr6,smtp_addr,STRING,YES
adr6,smtp_srch,STRING,YES
adr6,dft_receiv,STRING,YES
adr6,r3_user,STRING,YES
adr6,encode,STRING,YES
adr6,tnef,STRING,YES
adr6,valid_from,STRING,YES
adr6,valid_to,STRING,YES
adr6,dataaging,DATE,YES
adr6,operation_flag,STRING,YES
adr6,is_deleted,BOOL,YES
adr6,recordstamp,TIMESTAMP,YES
t001k,mandt,STRING,YES
t001k,bwkey,STRING,YES
t001k,bukrs,STRING,YES
t001k,bwmod,STRING,YES
t001k,xbkng,STRING,YES
t001k,mlbwa,STRING,YES
t001k,mlbwv,STRING,YES
t001k,xvkbw,STRING,YES
t001k,erklaerkom,STRING,YES
t001k,uprof,STRING,YES
t001k,wbpro,STRING,YES
t001k,mlast,STRING,YES
t001k,mlasv,STRING,YES
t001k,bdifp,NUMERIC,YES
t001k,xlbpd,STRING,YES
t001k,xewrx,STRING,YES
t001k,x2fdo,STRING,YES
t001k,prsfr,STRING,YES
t001k,mlccs,STRING,YES
t001k,xefre,STRING,YES
t001k,efrej,STRING,YES
t001k,fmp_prsfr,STRING,YES
t001k,fmp_prfrgr,STRING,YES
t001k,operation_flag,STRING,YES
t001k,is_deleted,BOOL,YES
t001k,recordstamp,TIMESTAMP,YES
t134t,mandt,STRING,YES
t134t,spras,STRING,YES
t134t,mtart,STRING,YES
t134t,mtbez,STRING,YES
t134t,operation_flag,STRING,YES
t134t,is_deleted,BOOL,YES
t134t,recordstamp,TIMESTAMP,YES
tcurt,mandt,STRING,YES
tcurt,spras,STRING,YES
tcurt,waers,STRING,YES
tcurt,ltext,STRING,YES
tcurt,ktext,STRING,YES
tcurt,operation_flag,STRING,YES
tcurt,is_deleted,BOOL,YES
tcurt,recordstamp,TIMESTAMP,YES
stpo,mandt,STRING,YES
stpo,stlty,STRING,YES
stpo,stlnr,STRING,YES
stpo,stlkn,STRING,YES
stpo,stpoz,STRING,YES
stpo,datuv,DATE,YES
stpo,techv,STRING,YES
stpo,aennr,STRING,YES
stpo,lkenz,STRING,YES
stpo,vgknt,STRING,YES
stpo,vgpzl,STRING,YES
stpo,andat,DATE,YES
stpo,annam,STRING,YES
stpo,aedat,DATE,YES
stpo,aenam,STRING,YES
stpo,idnrk,STRING,YES
stpo,pswrk,STRING,YES
stpo,postp,STRING,YES
stpo,posnr,STRING,YES
stpo,sortf,STRING,YES
stpo,meins,STRING,YES
stpo,menge,NUMERIC,YES
stpo,fmeng,STRING,YES
stpo,ausch,NUMERIC,YES
stpo,avoau,NUMERIC,YES
stpo,netau,STRING,YES
stpo,schgt,STRING,YES
stpo,beikz,STRING,YES
stpo,erskz,STRING,YES
stpo,rvrel,STRING,YES
stpo,sanfe,STRING,YES
stpo,sanin,STRING,YES
stpo,sanka,STRING,YES
stpo,sanko,STRING,YES
stpo,sanvs,STRING,YES
stpo,stkkz,STRING,YES
stpo,rekri,STRING,YES
stpo,rekrs,STRING,YES
stpo,cadpo,STRING,YES
stpo,nfmat,STRING,YES
stpo,nlfzt,NUMERIC,YES
stpo,verti,STRING,YES
stpo,alpos,STRING,YES
stpo,ewahr,NUMERIC,YES
stpo,ekgrp,STRING,YES
stpo,lifzt,NUMERIC,YES
stpo,lifnr,STRING,YES
stpo,preis,NUMERIC,YES
stpo,peinh,NUMERIC,YES
stpo,waers,STRING,YES
stpo,sakto,STRING,YES
stpo,roanz,NUMERIC,YES
stpo,roms1,NUMERIC,YES
stpo,roms2,NUMERIC,YES
stpo,roms3,NUMERIC,YES
stpo,romei,STRING,YES
stpo,romen,NUMERIC,YES
stpo,rform,STRING,YES
stpo,upskz,STRING,YES
stpo,valkz,STRING,YES
stpo,ltxsp,STRING,YES
stpo,potx1,STRING,YES
stpo,potx2,STRING,YES
stpo,objty,STRING,YES
stpo,matkl,STRING,YES
stpo,webaz,NUMERIC,YES
stpo,dokar,STRING,YES
stpo,doknr,STRING,YES
stpo,dokvr,STRING,YES
stpo,doktl,STRING,YES
stpo,csstr,NUMERIC,YES
stpo,class,STRING,YES
stpo,klart,STRING,YES
stpo,potpr,STRING,YES
stpo,awakz,STRING,YES
stpo,inskz,STRING,YES
stpo,vcekz,STRING,YES
stpo,vstkz,STRING,YES
stpo,vackz,STRING,YES
stpo,ekorg,STRING,YES
stpo,clobk,STRING,YES
stpo,clmul,STRING,YES
stpo,clalt,STRING,YES
stpo,cview,STRING,YES
stpo,knobj,STRING,YES
stpo,lgort,STRING,YES
stpo,kzkup,STRING,YES
stpo,intrm,STRING,YES
stpo,tpekz,STRING,YES
stpo,stvkn,STRING,YES
stpo,dvdat,DATE,YES
stpo,dvnam,STRING,YES
stpo,dspst,STRING,YES
stpo,alpst,STRING,YES
stpo,alprf,STRING,YES
stpo,alpgr,STRING,YES
stpo,kznfp,STRING,YES
stpo,nfgrp,STRING,YES
stpo,nfeag,STRING,YES
stpo,kndvb,STRING,YES
stpo,kndbz,STRING,YES
stpo,kstty,STRING,YES
stpo,kstnr,STRING,YES
stpo,kstkn,STRING,YES
stpo,kstpz,STRING,YES
stpo,clszu,STRING,YES
stpo,kzclb,STRING,YES
stpo,aehlp,STRING,YES
stpo,prvbe,STRING,YES
stpo,nlfzv,NUMERIC,YES
stpo,nlfmv,STRING,YES
stpo,idpos,STRING,YES
stpo,idhis,STRING,YES
stpo,idvar,STRING,YES
stpo,alekz,STRING,YES
stpo,itmid,STRING,YES
stpo,guid,STRING,YES
stpo,itsob,STRING,YES
stpo,rfpnt,STRING,YES
stpo,guidx,STRING,YES
stpo,sgt_cmkz,STRING,YES
stpo,sgt_catv,STRING,YES
stpo,valid_to,DATE,YES
stpo,valid_to_rkey,DATE,YES
stpo,ecn_to,STRING,YES
stpo,ecn_to_rkey,STRING,YES
stpo,ablad,STRING,YES
stpo,wempf,STRING,YES
stpo,stvkn_versn,STRING,YES
stpo,lastchangedatetime,NUMERIC,YES
stpo,sfwind,STRING,YES
stpo,dummy_stpo_incl_eew_ps,STRING,YES
stpo,cufactor,STRING,YES
stpo,sapmp_met_lrch,STRING,YES
stpo,sapmp_max_fertl,NUMERIC,YES
stpo,sapmp_fix_as_j,NUMERIC,YES
stpo,sapmp_fix_as_e,NUMERIC,YES
stpo,sapmp_fix_as_l,NUMERIC,YES
stpo,sapmp_abl_zahl,STRING,YES
stpo,sapmp_rund_fakt,NUMERIC,YES
stpo,fsh_vmkz,STRING,YES
stpo,fsh_pgqr,STRING,YES
stpo,fsh_pgqrrf,STRING,YES
stpo,fsh_critical_comp,STRING,YES
stpo,fsh_critical_level,NUMERIC,YES
stpo,funcid,STRING,YES
stpo,operation_flag,STRING,YES
stpo,is_deleted,BOOL,YES
stpo,recordstamp,TIMESTAMP,YES
lips,mandt,STRING,YES
lips,vbeln,STRING,YES
lips,posnr,STRING,YES
lips,pstyv,STRING,YES
lips,ernam,STRING,YES
lips,erzet,TIME,YES
lips,erdat,DATE,YES
lips,matnr,STRING,YES
lips,matwa,STRING,YES
lips,matkl,STRING,YES
lips,werks,STRING,YES
lips,lgort,STRING,YES
lips,charg,STRING,YES
lips,lichn,STRING,YES
lips,kdmat,STRING,YES
lips,prodh,STRING,YES
lips,lfimg,NUMERIC,YES
lips,meins,STRING,YES
lips,vrkme,STRING,YES
lips,umvkz,NUMERIC,YES
lips,umvkn,NUMERIC,YES
lips,ntgew,NUMERIC,YES
lips,brgew,NUMERIC,YES
lips,gewei,STRING,YES
lips,volum,NUMERIC,YES
lips,voleh,STRING,YES
lips,kztlf,STRING,YES
lips,uebtk,STRING,YES
lips,uebto,NUMERIC,YES
lips,untto,NUMERIC,YES
lips,chspl,STRING,YES
lips,faksp,STRING,YES
lips,mbdat,DATE,YES
lips,lgmng,NUMERIC,YES
lips,arktx,STRING,YES
lips,lgpbe,STRING,YES
lips,vbelv,STRING,YES
lips,posnv,STRING,YES
lips,vbtyv,STRING,YES
lips,vgsys,STRING,YES
lips,vgbel,STRING,YES
lips,vgpos,STRING,YES
lips,upflu,STRING,YES
lips,uepos,STRING,YES
lips,fkrel,STRING,YES
lips,ladgr,STRING,YES
lips,tragr,STRING,YES
lips,komkz,STRING,YES
lips,lgnum,STRING,YES
lips,lispl,STRING,YES
lips,lgtyp,STRING,YES
lips,lgpla,STRING,YES
lips,bwtex,STRING,YES
lips,bwart,STRING,YES
lips,bwlvs,STRING,YES
lips,kzdlg,STRING,YES
lips,bdart,STRING,YES
lips,plart,STRING,YES
lips,mtart,STRING,YES
lips,xchpf,STRING,YES
lips,xchar,STRING,YES
lips,vgref,STRING,YES
lips,posar,STRING,YES
lips,bwtar,STRING,YES
lips,sumbd,STRING,YES
lips,mtvfp,STRING,YES
lips,eannr,STRING,YES
lips,gsber,STRING,YES
lips,vkbur,STRING,YES
lips,vkgrp,STRING,YES
lips,vtweg,STRING,YES
lips,spart,STRING,YES
lips,grkor,STRING,YES
lips,fmeng,STRING,YES
lips,antlf,NUMERIC,YES
lips,vbeaf,NUMERIC,YES
lips,vbeav,NUMERIC,YES
lips,stafo,STRING,YES
lips,wavwr,NUMERIC,YES
lips,kzwi1,NUMERIC,YES
lips,kzwi2,NUMERIC,YES
lips,kzwi3,NUMERIC,YES
lips,kzwi4,NUMERIC,YES
lips,kzwi5,NUMERIC,YES
lips,kzwi6,NUMERIC,YES
lips,sobkz,STRING,YES
lips,aedat,DATE,YES
lips,ean11,STRING,YES
lips,kvgr1,STRING,YES
lips,kvgr2,STRING,YES
lips,kvgr3,STRING,YES
lips,kvgr4,STRING,YES
lips,kvgr5,STRING,YES
lips,mvgr1,STRING,YES
lips,mvgr2,STRING,YES
lips,mvgr3,STRING,YES
lips,mvgr4,STRING,YES
lips,mvgr5,STRING,YES
lips,vpzuo,STRING,YES
lips,vgtyp,STRING,YES
lips,rfvgtyp,STRING,YES
lips,kostl,STRING,YES
lips,kokrs,STRING,YES
lips,paobjnr,STRING,YES
lips,prctr,STRING,YES
lips,ps_psp_pnr,STRING,YES
lips,aufnr,STRING,YES
lips,posnr_pp,STRING,YES
lips,aufpl,STRING,YES
lips,aplzl,STRING,YES
lips,kdauf,STRING,YES
lips,kdpos,STRING,YES
lips,vpmat,STRING,YES
lips,vpwrk,STRING,YES
lips,prbme,STRING,YES
lips,umref,FLOAT64,YES
lips,knttp,STRING,YES
lips,kzvbr,STRING,YES
lips,fipos,STRING,YES
lips,fistl,STRING,YES
lips,geber,STRING,YES
lips,pckpf,STRING,YES
lips,bedar_lf,STRING,YES
lips,cmpnt,STRING,YES
lips,kcmeng,NUMERIC,YES
lips,kcbrgew,NUMERIC,YES
lips,kcntgew,NUMERIC,YES
lips,kcvolum,NUMERIC,YES
lips,uecha,STRING,YES
lips,cuobj,STRING,YES
lips,cuobj_ch,STRING,YES
lips,anzsn,INT64,YES
lips,serail,STRING,YES
lips,kcgewei,STRING,YES
lips,kcvoleh,STRING,YES
lips,sernr,STRING,YES
lips,abrli,STRING,YES
lips,abart,STRING,YES
lips,abrvw,STRING,YES
lips,qplos,STRING,YES
lips,qtlos,STRING,YES
lips,nachl,STRING,YES
lips,magrv,STRING,YES
lips,objko,STRING,YES
lips,objpo,STRING,YES
lips,aeskd,STRING,YES
lips,shkzg,STRING,YES
lips,prosa,STRING,YES
lips,uepvw,STRING,YES
lips,empst,STRING,YES
lips,abtnr,STRING,YES
lips,koqui,STRING,YES
lips,stadat,DATE,YES
lips,aktnr,STRING,YES
lips,knumh_ch,STRING,YES
lips,prefe,STRING,YES
lips,exart,STRING,YES
lips,clint,STRING,YES
lips,chmvs,STRING,YES
lips,abeln,STRING,YES
lips,abelp,STRING,YES
lips,lfimg_flo,FLOAT64,YES
lips,lgmng_flo,FLOAT64,YES
lips,kcmeng_flo,FLOAT64,YES
lips,kzumw,STRING,YES
lips,kmpmg,NUMERIC,YES
lips,aurel,STRING,YES
lips,kpein,NUMERIC,YES
lips,kmein,STRING,YES
lips,netpr,NUMERIC,YES
lips,netwr,NUMERIC,YES
lips,kowrr,STRING,YES
lips,kzbew,STRING,YES
lips,mfrgr,STRING,YES
lips,chhpv,STRING,YES
lips,abfor,STRING,YES
lips,abges,FLOAT64,YES
lips,mbuhr,TIME,YES
lips,wktnr,STRING,YES
lips,wktps,STRING,YES
lips,j_1bcfop,STRING,YES
lips,j_1btaxlw1,STRING,YES
lips,j_1btaxlw2,STRING,YES
lips,j_1btxsdc,STRING,YES
lips,situa,STRING,YES
lips,rsnum,STRING,YES
lips,rspos,STRING,YES
lips,rsart,STRING,YES
lips,kannr,STRING,YES
lips,kzfme,STRING,YES
lips,profl,STRING,YES
lips,kcmengvme,NUMERIC,YES
lips,kcmengvmef,FLOAT64,YES
lips,kzbws,STRING,YES
lips,pspnr,STRING,YES
lips,eprio,STRING,YES
lips,rules,STRING,YES
lips,kzbef,STRING,YES
lips,mprof,STRING,YES
lips,ematn,STRING,YES
lips,lgbzo,STRING,YES
lips,handle,STRING,YES
lips,verurpos,STRING,YES
lips,lifexpos,STRING,YES
lips,noatp,STRING,YES
lips,nopck,STRING,YES
lips,rblvs,STRING,YES
lips,berid,STRING,YES
lips,bestq,STRING,YES
lips,umbsq,STRING,YES
lips,ummat,STRING,YES
lips,umwrk,STRING,YES
lips,umlgo,STRING,YES
lips,umcha,STRING,YES
lips,umbar,STRING,YES
lips,umsok,STRING,YES
lips,sonum,STRING,YES
lips,usonu,STRING,YES
lips,akkur,NUMERIC,YES
lips,akmng,STRING,YES
lips,vkgru,STRING,YES
lips,shkzg_um,STRING,YES
lips,insmk,STRING,YES
lips,kzech,STRING,YES
lips,flgwm,STRING,YES
lips,berkz,STRING,YES
lips,hupos,STRING,YES
lips,nowab,STRING,YES
lips,konto,STRING,YES
lips,kzear,STRING,YES
lips,hsdat,DATE,YES
lips,vfdat,DATE,YES
lips,lfgja,STRING,YES
lips,lfbnr,STRING,YES
lips,lfpos,STRING,YES
lips,grund,STRING,YES
lips,fobwa,STRING,YES
lips,dlvtp,STRING,YES
lips,exbwr,NUMERIC,YES
lips,bpmng,NUMERIC,YES
lips,exvkw,NUMERIC,YES
lips,cmpre_flt,FLOAT64,YES
lips,kzpod,STRING,YES
lips,lfdez,STRING,YES
lips,umrev,FLOAT64,YES
lips,podrel,STRING,YES
lips,kzuml,STRING,YES
lips,fkber,STRING,YES
lips,grant_nbr,STRING,YES
lips,kzwso,STRING,YES
lips,gmcontrol,STRING,YES
lips,posting_change,STRING,YES
lips,um_ps_psp_pnr,STRING,YES
lips,pre_vl_etens,STRING,YES
lips,spe_gen_elikz,STRING,YES
lips,spe_scrap_ind,STRING,YES
lips,spe_auth_number,STRING,YES
lips,spe_inspout_guid,STRING,YES
lips,spe_follow_up,STRING,YES
lips,spe_exp_date_ext,NUMERIC,YES
lips,spe_exp_date_int,NUMERIC,YES
lips,spe_auth_complet,STRING,YES
lips,ormng,NUMERIC,YES
lips,spe_atp_tmstmp,NUMERIC,YES
lips,spe_orig_sys,STRING,YES
lips,spe_lieffz,NUMERIC,YES
lips,spe_imwrk,STRING,YES
lips,spe_lifexpos2,STRING,YES
lips,spe_except_code,STRING,YES
lips,spe_keep_qty,NUMERIC,YES
lips,spe_alternate,STRING,YES
lips,spe_mat_subst,STRING,YES
lips,spe_struc,STRING,YES
lips,spe_apo_qntyfac,NUMERIC,YES
lips,spe_apo_qntydiv,NUMERIC,YES
lips,spe_herkl,STRING,YES
lips,spe_bxp_date_ext,NUMERIC,YES
lips,spe_version,STRING,YES
lips,spe_compl_mvt,STRING,YES
lips,j_1btaxlw4,STRING,YES
lips,j_1btaxlw5,STRING,YES
lips,j_1btaxlw3,STRING,YES
lips,budget_pd,STRING,YES
lips,kbnkz,STRING,YES
lips,farr_reltype,STRING,YES
lips,sitkz,STRING,YES
lips,sgt_rcat,STRING,YES
lips,sgt_scat,STRING,YES
lips,resource_id,STRING,YES
lips,loading_point,STRING,YES
lips,solution_order_id,STRING,YES
lips,solution_order_itm_id,STRING,YES
lips,spe_herkr,STRING,YES
lips,itm_comco,STRING,YES
lips,besta,STRING,YES
lips,cmppi,STRING,YES
lips,cmppj,STRING,YES
lips,fkivp,STRING,YES
lips,fksta,STRING,YES
lips,gbsta,STRING,YES
lips,hdall,STRING,YES
lips,koqua,STRING,YES
lips,kosta,STRING,YES
lips,lvsta,STRING,YES
lips,pdsta,STRING,YES
lips,pksta,STRING,YES
lips,uvall,STRING,YES
lips,uvfak,STRING,YES
lips,uvpak,STRING,YES
lips,uvpik,STRING,YES
lips,uvvlk,STRING,YES
lips,uvwak,STRING,YES
lips,vlstp,STRING,YES
lips,wbsta,STRING,YES
lips,uvp01,STRING,YES
lips,uvp02,STRING,YES
lips,uvp03,STRING,YES
lips,uvp04,STRING,YES
lips,uvp05,STRING,YES
lips,emcst,STRING,YES
lips,slcst,STRING,YES
lips,lccst,STRING,YES
lips,pcsta,STRING,YES
lips,dgsta,STRING,YES
lips,sdssta,STRING,YES
lips,sapmp_lbasp,STRING,YES
lips,arc_status,STRING,YES
lips,dataaging,DATE,YES
lips,cwm_lfimg,NUMERIC,YES
lips,cwm_lfime,STRING,YES
lips,cwm_pikmg,NUMERIC,YES
lips,cwm_pikme,STRING,YES
lips,cwm_xenter,STRING,YES
lips,cwm_xtaenter,STRING,YES
lips,cwm_kcmeng,NUMERIC,YES
lips,cwm_ebumg,NUMERIC,YES
lips,dummy_delitm_incl_eew_ps,STRING,YES
lips,kjedm_inverted,STRING,YES
lips,sapmp_lba_no,STRING,YES
lips,sapmp_alt_conv,STRING,YES
lips,lgtor,STRING,YES
lips,fsh_season_year,STRING,YES
lips,fsh_season,STRING,YES
lips,fsh_collection,STRING,YES
lips,fsh_theme,STRING,YES
lips,fsh_kvgr6,STRING,YES
lips,fsh_kvgr7,STRING,YES
lips,fsh_kvgr8,STRING,YES
lips,fsh_kvgr9,STRING,YES
lips,fsh_kvgr10,STRING,YES
lips,fsh_vas_rel,STRING,YES
lips,fsh_vas_prnt_id,STRING,YES
lips,fsh_transaction,STRING,YES
lips,fsh_item_group,STRING,YES
lips,fsh_item,STRING,YES
lips,fsh_rsnum,STRING,YES
lips,fsh_rspos,STRING,YES
lips,mill_ucdet,STRING,YES
lips,cons_order,STRING,YES
lips,wrf_charstc1,STRING,YES
lips,wrf_charstc2,STRING,YES
lips,wrf_charstc3,STRING,YES
lips,operation_flag,STRING,YES
lips,is_deleted,BOOL,YES
lips,recordstamp,TIMESTAMP,YES
t881t,mandt,STRING,YES
t881t,langu,STRING,YES
t881t,rldnr,STRING,YES
t881t,name,STRING,YES
t881t,operation_flag,STRING,YES
t881t,is_deleted,BOOL,YES
t881t,recordstamp,TIMESTAMP,YES
ska1,mandt,STRING,YES
ska1,ktopl,STRING,YES
ska1,saknr,STRING,YES
ska1,xbilk,STRING,YES
ska1,sakan,STRING,YES
ska1,bilkt,STRING,YES
ska1,erdat,DATE,YES
ska1,ernam,STRING,YES
ska1,gvtyp,STRING,YES
ska1,ktoks,STRING,YES
ska1,mustr,STRING,YES
ska1,vbund,STRING,YES
ska1,xloev,STRING,YES
ska1,xspea,STRING,YES
ska1,xspeb,STRING,YES
ska1,xspep,STRING,YES
ska1,mcod1,STRING,YES
ska1,func_area,STRING,YES
ska1,glaccount_type,STRING,YES
ska1,glaccount_subtype,STRING,YES
ska1,main_saknr,STRING,YES
ska1,last_changed_ts,NUMERIC,YES
ska1,operation_flag,STRING,YES
ska1,is_deleted,BOOL,YES
ska1,recordstamp,TIMESTAMP,YES
tvarvc,mandt,STRING,YES
tvarvc,name,STRING,YES
tvarvc,type,STRING,YES
tvarvc,numb,STRING,YES
tvarvc,sign,STRING,YES
tvarvc,opti,STRING,YES
tvarvc,low,STRING,YES
tvarvc,high,STRING,YES
tvarvc,clie_indep,STRING,YES
tvarvc,operation_flag,STRING,YES
tvarvc,is_deleted,BOOL,YES
tvarvc,recordstamp,TIMESTAMP,YES
t148t,mandt,STRING,YES
t148t,spras,STRING,YES
t148t,sobkz,STRING,YES
t148t,sotxt,STRING,YES
t148t,operation_flag,STRING,YES
t148t,is_deleted,BOOL,YES
t148t,recordstamp,TIMESTAMP,YES
makt,mandt,STRING,YES
makt,matnr,STRING,YES
makt,spras,STRING,YES
makt,maktx,STRING,YES
makt,maktg,STRING,YES
makt,operation_flag,STRING,YES
makt,is_deleted,BOOL,YES
makt,recordstamp,TIMESTAMP,YES
aufk,mandt,STRING,YES
aufk,aufnr,STRING,YES
aufk,auart,STRING,YES
aufk,autyp,STRING,YES
aufk,refnr,STRING,YES
aufk,ernam,STRING,YES
aufk,erdat,DATE,YES
aufk,aenam,STRING,YES
aufk,aedat,DATE,YES
aufk,ktext,STRING,YES
aufk,ltext,STRING,YES
aufk,bukrs,STRING,YES
aufk,werks,STRING,YES
aufk,gsber,STRING,YES
aufk,kokrs,STRING,YES
aufk,cckey,STRING,YES
aufk,kostv,STRING,YES
aufk,stort,STRING,YES
aufk,sowrk,STRING,YES
aufk,astkz,STRING,YES
aufk,waers,STRING,YES
aufk,astnr,STRING,YES
aufk,stdat,DATE,YES
aufk,estnr,STRING,YES
aufk,phas0,STRING,YES
aufk,phas1,STRING,YES
aufk,phas2,STRING,YES
aufk,phas3,STRING,YES
aufk,pdat1,DATE,YES
aufk,pdat2,DATE,YES
aufk,pdat3,DATE,YES
aufk,idat1,DATE,YES
aufk,idat2,DATE,YES
aufk,idat3,DATE,YES
aufk,objid,STRING,YES
aufk,vogrp,STRING,YES
aufk,loekz,STRING,YES
aufk,plgkz,STRING,YES
aufk,kvewe,STRING,YES
aufk,kappl,STRING,YES
aufk,kalsm,STRING,YES
aufk,zschl,STRING,YES
aufk,abkrs,STRING,YES
aufk,kstar,STRING,YES
aufk,kostl,STRING,YES
aufk,saknr,STRING,YES
aufk,setnm,STRING,YES
aufk,cycle,STRING,YES
aufk,sdate,DATE,YES
aufk,seqnr,STRING,YES
aufk,user0,STRING,YES
aufk,user1,STRING,YES
aufk,user2,STRING,YES
aufk,user3,STRING,YES
aufk,user4,NUMERIC,YES
aufk,user5,DATE,YES
aufk,user6,STRING,YES
aufk,user7,DATE,YES
aufk,user8,DATE,YES
aufk,user9,STRING,YES
aufk,objnr,STRING,YES
aufk,prctr,STRING,YES
aufk,pspel,STRING,YES
aufk,awsls,STRING,YES
aufk,abgsl,STRING,YES
aufk,eb_post,STRING,YES
aufk,txjcd,STRING,YES
aufk,func_area,STRING,YES
